ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_VIAGGIO,FASCIA_ORARIA_VIAGGIO,MOTIVO_codice,MOTIVO_aggregato,MOTIVO_sistematicità,MEZZO_codice,MEZZO_aggregato,NumViaggi
30,S.TEODORO,7,PEGLI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,19.95438175
30,S.TEODORO,7,PEGLI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.977190876
30,S.TEODORO,7,PEGLI,Interno,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,59.86314526
30,S.TEODORO,7,PEGLI,Interno,2,9,Ritorno a casa,Ritorno a casa,5,MOTO,9.977190876
30,S.TEODORO,7,PEGLI,Interno,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,99.77190876
30,S.TEODORO,8,MULTEDO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,115.220339
30,S.TEODORO,8,MULTEDO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,48.00847458
30,S.TEODORO,9,SESTRI,Interno,0,3,Acquisti,Occasionale,7,AUTO,10
30,S.TEODORO,9,SESTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,72.12975391
30,S.TEODORO,9,SESTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,30.91275168
30,S.TEODORO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,1,MOTO,80
30,S.TEODORO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,7,AUTO,80
30,S.TEODORO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,13,AUTO,50
30,S.TEODORO,9,SESTRI,Interno,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,41.21700224
30,S.TEODORO,9,SESTRI,Interno,2,9,Ritorno a casa,Ritorno a casa,19,Altro,10.30425056
30,S.TEODORO,10,S.GIOVANNI BATTISTA,Interno,0,9,Ritorno a casa,Ritorno a casa,4,MOTO,31.17982456
30,S.TEODORO,10,S.GIOVANNI BATTISTA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,166.2923977
30,S.TEODORO,10,S.GIOVANNI BATTISTA,Interno,0,10,Altro motivo occasionale,Occasionale,13,AUTO,10
30,S.TEODORO,11,CALCINARA,Interno,0,5,Altro motivo occasionale,Occasionale,13,AUTO,20
30,S.TEODORO,11,CALCINARA,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,96.29411765
30,S.TEODORO,11,CALCINARA,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,163.7
30,S.TEODORO,12,BORZOLI OVEST,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,7.503649635
30,S.TEODORO,14,CERTOSA,Interno,0,1,Lavoro,Sistematico,9,Altro mezzo privato,30
30,S.TEODORO,14,CERTOSA,Interno,0,3,Acquisti,Occasionale,13,AUTO,10
30,S.TEODORO,14,CERTOSA,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,80.3797054
30,S.TEODORO,14,CERTOSA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,20.09492635
30,S.TEODORO,14,CERTOSA,Interno,2,9,Ritorno a casa,Ritorno a casa,1,MOTO,80.3797054
30,S.TEODORO,14,CERTOSA,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,40.1898527
30,S.TEODORO,15,RIVAROLO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,30
30,S.TEODORO,16,TEGLIA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,20.36697248
30,S.TEODORO,17,BEGATO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,34.71195652
30,S.TEODORO,17,BEGATO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,57.85326087
30,S.TEODORO,18,BOLZANETO,Interno,0,1,Lavoro,Sistematico,3,MOTO,40
30,S.TEODORO,18,BOLZANETO,Interno,0,2,Affari,Sistematico,3,MOTO,50
30,S.TEODORO,18,BOLZANETO,Interno,0,9,Ritorno a casa,Ritorno a casa,8,FURGONE,59.34513274
30,S.TEODORO,18,BOLZANETO,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,79.12684366
30,S.TEODORO,18,BOLZANETO,Interno,2,9,Ritorno a casa,Ritorno a casa,8,FURGONE,9.890855457
30,S.TEODORO,20,S.QUIRICO,Interno,1,1,Lavoro,Sistematico,3,MOTO,70
30,S.TEODORO,20,S.QUIRICO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20
30,S.TEODORO,21,PONTEDECIMO,Interno,0,9,Ritorno a casa,Ritorno a casa,12,AUTO,18.82727273
30,S.TEODORO,21,PONTEDECIMO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,9.413636364
30,S.TEODORO,21,PONTEDECIMO,Interno,2,9,Ritorno a casa,Ritorno a casa,12,AUTO,9.413636364
30,S.TEODORO,22,CORNIGLIANO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,20
30,S.TEODORO,22,CORNIGLIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,20.65705128
30,S.TEODORO,23,CAMPI,Interno,0,1,Lavoro,Sistematico,7,AUTO,40
30,S.TEODORO,23,CAMPI,Interno,1,1,Lavoro,Sistematico,7,AUTO,40
30,S.TEODORO,23,CAMPI,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,70
30,S.TEODORO,24,CAMPASSO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,50
30,S.TEODORO,24,CAMPASSO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,20
30,S.TEODORO,24,CAMPASSO,Interno,0,9,Ritorno a casa,Ritorno a casa,4,MOTO,10.09859155
30,S.TEODORO,24,CAMPASSO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.09859155
30,S.TEODORO,25,S.GAETANO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,20
30,S.TEODORO,25,S.GAETANO,Interno,0,6,Altro motivo occasionale,Occasionale,7,AUTO,10
30,S.TEODORO,25,S.GAETANO,Interno,0,8,Cure,Occasionale,13,AUTO,10
30,S.TEODORO,25,S.GAETANO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,18.96956522
30,S.TEODORO,25,S.GAETANO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,18.96956522
30,S.TEODORO,25,S.GAETANO,Interno,1,1,Lavoro,Sistematico,1,MOTO,40
30,S.TEODORO,25,S.GAETANO,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,18.96956522
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,3,Acquisti,Occasionale,7,AUTO,10
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,30
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,30
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,5,Altro motivo occasionale,Occasionale,9,Altro mezzo privato,20
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,20
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.07328605
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,40.29314421
30,S.TEODORO,26,SAMPIERDARENA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,20.1465721
30,S.TEODORO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,1,MOTO,50
30,S.TEODORO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,3,MOTO,50
30,S.TEODORO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,7,AUTO,10
30,S.TEODORO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,40
30,S.TEODORO,26,SAMPIERDARENA,Interno,1,3,Acquisti,Occasionale,10,PIEDI,20
30,S.TEODORO,26,SAMPIERDARENA,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,26,SAMPIERDARENA,Interno,2,5,Altro motivo occasionale,Occasionale,7,AUTO,40
30,S.TEODORO,26,SAMPIERDARENA,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.07328605
30,S.TEODORO,27,BELVEDERE,Interno,0,2,Affari,Sistematico,4,MOTO,80
30,S.TEODORO,27,BELVEDERE,Interno,0,8,Cure,Occasionale,13,AUTO,20
30,S.TEODORO,28,S.BARTOLOMEO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,21.69417476
30,S.TEODORO,28,S.BARTOLOMEO,Interno,1,9,Ritorno a casa,Ritorno a casa,7,AUTO,43.38834951
30,S.TEODORO,28,S.BARTOLOMEO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,21.69417476
30,S.TEODORO,29,ANGELI,Interno,0,3,Acquisti,Occasionale,1,MOTO,110
30,S.TEODORO,29,ANGELI,Interno,0,3,Acquisti,Occasionale,7,AUTO,190
30,S.TEODORO,29,ANGELI,Interno,0,3,Acquisti,Occasionale,10,PIEDI,280
30,S.TEODORO,29,ANGELI,Interno,0,3,Acquisti,Occasionale,13,AUTO,10
30,S.TEODORO,29,ANGELI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,90
30,S.TEODORO,29,ANGELI,Interno,0,4,Servizi,Occasionale,1,MOTO,10
30,S.TEODORO,29,ANGELI,Interno,0,4,Servizi,Occasionale,5,MOTO,20
30,S.TEODORO,29,ANGELI,Interno,0,4,Servizi,Occasionale,7,AUTO,20
30,S.TEODORO,29,ANGELI,Interno,0,4,Servizi,Occasionale,10,PIEDI,30
30,S.TEODORO,29,ANGELI,Interno,0,4,Servizi,Occasionale,13,AUTO,10
30,S.TEODORO,29,ANGELI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,29,ANGELI,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,30
30,S.TEODORO,29,ANGELI,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,30
30,S.TEODORO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,184.1016949
30,S.TEODORO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,8,FURGONE,61.36723164
30,S.TEODORO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,204.5574388
30,S.TEODORO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,10.22787194
30,S.TEODORO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,16,TPL GOMMA,30.68361582
30,S.TEODORO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,163.645951
30,S.TEODORO,29,ANGELI,Interno,1,1,Lavoro,Sistematico,3,MOTO,160
30,S.TEODORO,29,ANGELI,Interno,1,1,Lavoro,Sistematico,4,MOTO,70
30,S.TEODORO,29,ANGELI,Interno,1,1,Lavoro,Sistematico,12,AUTO,60
30,S.TEODORO,29,ANGELI,Interno,1,4,Servizi,Occasionale,7,AUTO,50
30,S.TEODORO,29,ANGELI,Interno,1,5,Altro motivo occasionale,Occasionale,10,PIEDI,30
30,S.TEODORO,29,ANGELI,Interno,1,7,Studio,Sistematico,4,MOTO,30
30,S.TEODORO,29,ANGELI,Interno,2,5,Altro motivo occasionale,Occasionale,10,PIEDI,20
30,S.TEODORO,29,ANGELI,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,20.45574388
30,S.TEODORO,29,ANGELI,Interno,2,9,Ritorno a casa,Ritorno a casa,4,MOTO,40.91148776
30,S.TEODORO,29,ANGELI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,122.7344633
30,S.TEODORO,29,ANGELI,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,61.36723164
30,S.TEODORO,29,ANGELI,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,10.22787194
30,S.TEODORO,30,S.TEODORO,Interno,0,1,Lavoro,Sistematico,10,PIEDI,20
30,S.TEODORO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,1,MOTO,50
30,S.TEODORO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,7,AUTO,180
30,S.TEODORO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,8,FURGONE,10
30,S.TEODORO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,420
30,S.TEODORO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,13,AUTO,20
30,S.TEODORO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,50
30,S.TEODORO,30,S.TEODORO,Interno,0,4,Servizi,Occasionale,1,MOTO,10
30,S.TEODORO,30,S.TEODORO,Interno,0,4,Servizi,Occasionale,7,AUTO,10
30,S.TEODORO,30,S.TEODORO,Interno,0,4,Servizi,Occasionale,10,PIEDI,20
30,S.TEODORO,30,S.TEODORO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,30,S.TEODORO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,30
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,100
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,10
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,190
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,8,FURGONE,10
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,540
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,30
30,S.TEODORO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,89.41363636
30,S.TEODORO,30,S.TEODORO,Interno,0,10,Altro motivo occasionale,Occasionale,10,PIEDI,10
30,S.TEODORO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,1,MOTO,150
30,S.TEODORO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,3,MOTO,180
30,S.TEODORO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,7,AUTO,19.34488189
30,S.TEODORO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,80
30,S.TEODORO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,20
30,S.TEODORO,30,S.TEODORO,Interno,1,5,Altro motivo occasionale,Occasionale,10,PIEDI,10
30,S.TEODORO,30,S.TEODORO,Interno,1,8,Cure,Occasionale,13,AUTO,10
30,S.TEODORO,30,S.TEODORO,Interno,2,9,Ritorno a casa,Ritorno a casa,1,MOTO,110
30,S.TEODORO,30,S.TEODORO,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,130
30,S.TEODORO,30,S.TEODORO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,50
30,S.TEODORO,31,LAGACCIO,Interno,0,3,Acquisti,Occasionale,1,MOTO,10
30,S.TEODORO,31,LAGACCIO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,31,LAGACCIO,Interno,0,4,Servizi,Occasionale,13,AUTO,10
30,S.TEODORO,31,LAGACCIO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,31,LAGACCIO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,10
30,S.TEODORO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,23.05363985
30,S.TEODORO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,23.05363985
30,S.TEODORO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,92.21455939
30,S.TEODORO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,438.0191571
30,S.TEODORO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,57.63409962
30,S.TEODORO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,184.4291188
30,S.TEODORO,31,LAGACCIO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,110
30,S.TEODORO,31,LAGACCIO,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,23.05363985
30,S.TEODORO,32,OREGINA,Interno,0,3,Acquisti,Occasionale,7,AUTO,10
30,S.TEODORO,32,OREGINA,Interno,0,5,Altro motivo occasionale,Occasionale,3,MOTO,10
30,S.TEODORO,32,OREGINA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,106.3968504
30,S.TEODORO,32,OREGINA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,19.34488189
30,S.TEODORO,32,OREGINA,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,9.672440945
30,S.TEODORO,32,OREGINA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.672440945
30,S.TEODORO,32,OREGINA,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.672440945
30,S.TEODORO,32,OREGINA,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,29.01732283
30,S.TEODORO,32,OREGINA,Interno,2,9,Ritorno a casa,Ritorno a casa,13,AUTO,9.672440945
30,S.TEODORO,33,PRE',Interno,0,1,Lavoro,Sistematico,3,MOTO,20
30,S.TEODORO,33,PRE',Interno,0,1,Lavoro,Sistematico,12,AUTO,20
30,S.TEODORO,33,PRE',Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,60
30,S.TEODORO,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,1,MOTO,20
30,S.TEODORO,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,20
30,S.TEODORO,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,10
30,S.TEODORO,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,16,TPL GOMMA,10.22787194
30,S.TEODORO,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,40
30,S.TEODORO,33,PRE',Interno,0,7,Studio,Sistematico,9,Altro mezzo privato,50
30,S.TEODORO,33,PRE',Interno,0,7,Studio,Sistematico,10,PIEDI,20
30,S.TEODORO,33,PRE',Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,11.57333333
30,S.TEODORO,33,PRE',Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,11.57333333
30,S.TEODORO,33,PRE',Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,69.44
30,S.TEODORO,33,PRE',Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,11.57333333
30,S.TEODORO,33,PRE',Interno,1,1,Lavoro,Sistematico,3,MOTO,140
30,S.TEODORO,33,PRE',Interno,1,1,Lavoro,Sistematico,4,MOTO,20
30,S.TEODORO,33,PRE',Interno,1,1,Lavoro,Sistematico,10,PIEDI,40
30,S.TEODORO,33,PRE',Interno,1,7,Studio,Sistematico,8,FURGONE,70
30,S.TEODORO,33,PRE',Interno,1,7,Studio,Sistematico,17,TPL GOMMA,9.413636364
30,S.TEODORO,34,MADDALENA,Interno,0,3,Acquisti,Occasionale,16,TPL GOMMA,20
30,S.TEODORO,34,MADDALENA,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,150
30,S.TEODORO,34,MADDALENA,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,34,MADDALENA,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,60
30,S.TEODORO,34,MADDALENA,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,24.05839416
30,S.TEODORO,34,MADDALENA,Interno,0,10,Altro motivo occasionale,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,34,MADDALENA,Interno,1,1,Lavoro,Sistematico,7,AUTO,20
30,S.TEODORO,34,MADDALENA,Interno,1,1,Lavoro,Sistematico,10,PIEDI,70
30,S.TEODORO,34,MADDALENA,Interno,1,8,Cure,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,35,MOLO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,40
30,S.TEODORO,35,MOLO,Interno,0,3,Acquisti,Occasionale,3,MOTO,10
30,S.TEODORO,35,MOLO,Interno,0,3,Acquisti,Occasionale,7,AUTO,10
30,S.TEODORO,35,MOLO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,70
30,S.TEODORO,35,MOLO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,160
30,S.TEODORO,35,MOLO,Interno,0,4,Servizi,Occasionale,10,PIEDI,10
30,S.TEODORO,35,MOLO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,20
30,S.TEODORO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,10
30,S.TEODORO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,11,BICI,20
30,S.TEODORO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,100
30,S.TEODORO,35,MOLO,Interno,0,6,Altro motivo occasionale,Occasionale,7,AUTO,20
30,S.TEODORO,35,MOLO,Interno,0,7,Studio,Sistematico,17,TPL GOMMA,20
30,S.TEODORO,35,MOLO,Interno,1,1,Lavoro,Sistematico,1,MOTO,20
30,S.TEODORO,35,MOLO,Interno,1,1,Lavoro,Sistematico,5,MOTO,80
30,S.TEODORO,35,MOLO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20
30,S.TEODORO,35,MOLO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,60
30,S.TEODORO,35,MOLO,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,30
30,S.TEODORO,35,MOLO,Interno,1,7,Studio,Sistematico,17,TPL GOMMA,70
30,S.TEODORO,35,MOLO,Interno,1,8,Cure,Occasionale,13,AUTO,10
30,S.TEODORO,35,MOLO,Interno,2,3,Acquisti,Occasionale,14,Altro mezzo pubblico,20
30,S.TEODORO,36,S.NICOLA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.639618138
30,S.TEODORO,36,S.NICOLA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.27923628
30,S.TEODORO,37,CASTELLETTO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.820069204
30,S.TEODORO,37,CASTELLETTO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,9.820069204
30,S.TEODORO,37,CASTELLETTO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.64013841
30,S.TEODORO,37,CASTELLETTO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.820069204
30,S.TEODORO,38,MANIN,Interno,1,6,Altro motivo occasionale,Occasionale,8,FURGONE,20
30,S.TEODORO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,7,AUTO,220
30,S.TEODORO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,40
30,S.TEODORO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,13,AUTO,60
30,S.TEODORO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,16,TPL GOMMA,80.22787194
30,S.TEODORO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,190
30,S.TEODORO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,7,AUTO,10
30,S.TEODORO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,13,AUTO,10
30,S.TEODORO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,16,TPL GOMMA,20.45574388
30,S.TEODORO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,70
30,S.TEODORO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,13,AUTO,20
30,S.TEODORO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,16,TPL GOMMA,90.91148776
30,S.TEODORO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,70
30,S.TEODORO,39,S.VINCENZO,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,39,S.VINCENZO,Interno,0,10,Altro motivo occasionale,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,1,MOTO,50
30,S.TEODORO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,3,MOTO,160
30,S.TEODORO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,5,MOTO,10
30,S.TEODORO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,19,Altro,20
30,S.TEODORO,39,S.VINCENZO,Interno,1,2,Affari,Sistematico,5,MOTO,20
30,S.TEODORO,39,S.VINCENZO,Interno,1,3,Acquisti,Occasionale,16,TPL GOMMA,10
30,S.TEODORO,39,S.VINCENZO,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,90
30,S.TEODORO,39,S.VINCENZO,Interno,1,4,Servizi,Occasionale,17,TPL GOMMA,20
30,S.TEODORO,39,S.VINCENZO,Interno,1,5,Altro motivo occasionale,Occasionale,7,AUTO,10
30,S.TEODORO,39,S.VINCENZO,Interno,1,6,Altro motivo occasionale,Occasionale,5,MOTO,10
30,S.TEODORO,39,S.VINCENZO,Interno,1,7,Studio,Sistematico,10,PIEDI,30
30,S.TEODORO,39,S.VINCENZO,Interno,1,7,Studio,Sistematico,17,TPL GOMMA,20
30,S.TEODORO,39,S.VINCENZO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,19.86379928
30,S.TEODORO,40,CARIGNANO,Interno,0,1,Lavoro,Sistematico,9,Altro mezzo privato,30
30,S.TEODORO,40,CARIGNANO,Interno,0,3,Acquisti,Occasionale,7,AUTO,10
30,S.TEODORO,40,CARIGNANO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,20
30,S.TEODORO,40,CARIGNANO,Interno,0,8,Cure,Occasionale,7,AUTO,20
30,S.TEODORO,40,CARIGNANO,Interno,0,8,Cure,Occasionale,13,AUTO,50
30,S.TEODORO,40,CARIGNANO,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,10
30,S.TEODORO,40,CARIGNANO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,42.58213256
30,S.TEODORO,40,CARIGNANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20
30,S.TEODORO,40,CARIGNANO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,50
30,S.TEODORO,41,FOCE,Interno,0,1,Lavoro,Sistematico,3,MOTO,50
